"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-03","1918","06","03","","20.0","","4.4","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-04","1918","06","04","","22.2","","6.1","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-05","1918","06","05","","25.6","","7.2","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-06","1918","06","06","","28.3","","13.3","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-07","1918","06","07","","22.2","","13.3","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-08","1918","06","08","","17.2","","13.3","","15.3","","2.7","","0.0","","3.3","","0.0","","3.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-09","1918","06","09","","20.6","","12.8","","16.7","","1.3","","0.0","","1.8","","0.0","","1.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-10","1918","06","10","","21.7","","12.8","","17.3","","0.7","","0.0","","11.4","","0.0","","11.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-11","1918","06","11","","23.3","","10.0","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-12","1918","06","12","","25.6","","10.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-13","1918","06","13","","21.7","","13.9","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-14","1918","06","14","","20.0","","10.0","","15.0","","3.0","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-15","1918","06","15","","21.7","","6.7","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-16","1918","06","16","","22.8","","8.3","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-17","1918","06","17","","14.4","","12.2","","13.3","","4.7","","0.0","","3.6","","0.0","","3.6","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-18","1918","06","18","","21.1","","6.7","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-19","1918","06","19","","23.3","","7.8","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-20","1918","06","20","","25.6","","9.4","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-21","1918","06","21","","26.7","","12.8","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-22","1918","06","22","","23.9","","11.1","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-23","1918","06","23","","23.9","","11.1","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-24","1918","06","24","","20.6","","11.7","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-25","1918","06","25","","22.8","","8.9","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-26","1918","06","26","","22.8","","11.1","","17.0","","1.0","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-27","1918","06","27","","21.7","","12.2","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-28","1918","06","28","","22.2","","9.4","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-29","1918","06","29","","23.9","","8.3","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-06-30","1918","06","30","","25.6","","9.4","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-01","1918","07","01","","21.7","","10.0","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-02","1918","07","02","","20.6","","11.7","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-03","1918","07","03","","20.6","","8.9","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-04","1918","07","04","","23.9","","8.9","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-05","1918","07","05","","23.3","","11.1","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-06","1918","07","06","","20.6","","11.7","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-07","1918","07","07","","22.2","","8.9","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-08","1918","07","08","","23.3","","11.1","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-09","1918","07","09","","23.3","","13.3","","18.3","","0.0","","0.3","","1.3","","0.0","","1.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-10","1918","07","10","","13.9","","11.7","","12.8","","5.2","","0.0","","37.8","","0.0","","37.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-11","1918","07","11","","19.4","","8.3","","13.9","","4.1","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-12","1918","07","12","","22.8","","10.0","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-13","1918","07","13","","22.8","","8.9","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-14","1918","07","14","","23.3","","15.0","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-15","1918","07","15","","27.8","","16.1","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-16","1918","07","16","","27.2","","17.2","","22.2","","0.0","","4.2","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-17","1918","07","17","","28.3","","15.6","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-18","1918","07","18","","25.6","","16.7","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-19","1918","07","19","","22.8","","15.0","","18.9","","0.0","","0.9","","11.2","","0.0","","11.2","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-20","1918","07","20","","22.2","","14.4","","18.3","","0.0","","0.3","","2.3","","0.0","","2.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-21","1918","07","21","","21.7","","12.8","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-22","1918","07","22","","24.4","","11.7","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-23","1918","07","23","","25.6","","12.2","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-24","1918","07","24","","19.4","","14.4","","16.9","","1.1","","0.0","","1.3","","0.0","","1.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-25","1918","07","25","","16.1","","13.9","","15.0","","3.0","","0.0","","3.0","","0.0","","3.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-26","1918","07","26","","20.0","","12.2","","16.1","","1.9","","0.0","","1.3","","0.0","","1.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-27","1918","07","27","","22.8","","13.3","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-28","1918","07","28","","23.9","","11.1","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-29","1918","07","29","","24.4","","13.9","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-30","1918","07","30","","23.3","","13.3","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-07-31","1918","07","31","","26.1","","12.2","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-01","1918","08","01","","22.8","","14.4","","18.6","","0.0","","0.6","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-02","1918","08","02","","20.0","","15.0","","17.5","","0.5","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-03","1918","08","03","","20.6","","13.3","","17.0","","1.0","","0.0","","2.8","","0.0","","2.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-04","1918","08","04","","23.9","","10.6","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-05","1918","08","05","","23.3","","11.1","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-06","1918","08","06","","21.7","","11.1","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-07","1918","08","07","","22.2","","11.1","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-08","1918","08","08","","21.1","","11.7","","16.4","","1.6","","0.0","","5.1","","0.0","","5.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-09","1918","08","09","","13.9","","11.7","","12.8","","5.2","","0.0","","23.1","","0.0","","23.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-10","1918","08","10","","18.9","","12.8","","15.9","","2.1","","0.0","","35.6","","0.0","","35.6","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-11","1918","08","11","","19.4","","12.2","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-12","1918","08","12","","22.2","","12.2","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-13","1918","08","13","","22.8","","10.0","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-14","1918","08","14","","18.3","","15.0","","16.7","","1.3","","0.0","","2.5","","0.0","","2.5","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-15","1918","08","15","","19.4","","13.9","","16.7","","1.3","","0.0","","16.8","","0.0","","16.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-16","1918","08","16","","22.2","","12.8","","17.5","","0.5","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-17","1918","08","17","","22.2","","13.9","","18.1","","0.0","","0.1","","3.3","","0.0","","3.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-18","1918","08","18","","18.3","","13.3","","15.8","","2.2","","0.0","","4.1","","0.0","","4.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-19","1918","08","19","","18.3","","8.3","","13.3","","4.7","","0.0","","11.2","","0.0","","11.2","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-20","1918","08","20","","20.6","","9.4","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-21","1918","08","21","","16.1","","11.7","","13.9","","4.1","","0.0","","4.1","","0.0","","4.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-22","1918","08","22","","20.0","","14.4","","17.2","","0.8","","0.0","","7.1","","0.0","","7.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-23","1918","08","23","","20.6","","15.6","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-24","1918","08","24","","22.2","","12.8","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-25","1918","08","25","","25.0","","12.2","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-26","1918","08","26","","19.4","","14.4","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-27","1918","08","27","","19.4","","10.6","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-28","1918","08","28","","19.4","","8.9","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-29","1918","08","29","","21.7","","10.6","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-30","1918","08","30","","26.1","","13.9","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-08-31","1918","08","31","","22.2","","13.3","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-01","1918","09","01","","25.6","","11.7","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-02","1918","09","02","","25.0","","10.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-03","1918","09","03","","25.0","","8.9","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-04","1918","09","04","","23.9","","9.4","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-05","1918","09","05","","25.0","","10.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-06","1918","09","06","","24.4","","10.0","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-07","1918","09","07","","22.8","","10.6","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-08","1918","09","08","","18.9","","8.9","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-09","1918","09","09","","18.3","","11.7","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-10","1918","09","10","","18.9","","11.7","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-11","1918","09","11","","20.6","","10.6","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-12","1918","09","12","","21.1","","10.0","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-13","1918","09","13","","22.2","","10.0","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-14","1918","09","14","","25.0","","10.6","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-15","1918","09","15","","23.3","","10.6","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-16","1918","09","16","","22.2","","10.0","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-17","1918","09","17","","22.2","","9.4","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-18","1918","09","18","","20.6","","10.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-19","1918","09","19","","20.0","","11.1","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-20","1918","09","20","","17.8","","11.7","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-21","1918","09","21","","16.7","","7.2","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-22","1918","09","22","","16.1","","11.1","","13.6","","4.4","","0.0","","0.8","","0.0","","0.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-23","1918","09","23","","14.4","","10.6","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-24","1918","09","24","","16.7","","7.2","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-25","1918","09","25","","17.8","","7.2","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-26","1918","09","26","","20.0","","7.8","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-27","1918","09","27","","24.4","","8.9","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-28","1918","09","28","","22.8","","10.0","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-29","1918","09","29","","22.2","","10.0","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-09-30","1918","09","30","","15.6","","13.9","","14.8","","3.2","","0.0","","6.9","","0.0","","6.9","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-01","1918","10","01","","15.0","","10.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-02","1918","10","02","","16.7","","7.8","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-03","1918","10","03","","13.9","","12.2","","13.1","","4.9","","0.0","","5.6","","0.0","","5.6","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-04","1918","10","04","","17.8","","13.3","","15.6","","2.4","","0.0","","0.8","","0.0","","0.8","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-05","1918","10","05","","17.2","","12.2","","14.7","","3.3","","0.0","","9.1","","0.0","","9.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-06","1918","10","06","","13.9","","8.3","","11.1","","6.9","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-07","1918","10","07","","14.4","","7.2","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-08","1918","10","08","","14.4","","6.7","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-09","1918","10","09","","15.6","","5.0","","10.3","","7.7","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-10","1918","10","10","","13.9","","10.6","","12.3","","5.7","","0.0","","20.1","","0.0","","20.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-11","1918","10","11","","16.7","","12.8","","14.8","","3.2","","0.0","","20.3","","0.0","","20.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-12","1918","10","12","","15.0","","8.9","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-13","1918","10","13","","12.8","","7.2","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-14","1918","10","14","","11.7","","5.0","","8.4","","9.6","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-15","1918","10","15","","13.3","","7.2","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-16","1918","10","16","","11.1","","6.7","","8.9","","9.1","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-17","1918","10","17","","13.3","","7.2","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-18","1918","10","18","","12.8","","9.4","","11.1","","6.9","","0.0","","7.4","","0.0","","7.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-19","1918","10","19","","15.6","","11.1","","13.4","","4.6","","0.0","","8.4","","0.0","","8.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-20","1918","10","20","","17.2","","9.4","","13.3","","4.7","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-21","1918","10","21","","12.8","","6.1","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-22","1918","10","22","","6.7","","5.6","","6.2","","11.8","","0.0","","16.0","","0.0","","16.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-23","1918","10","23","","9.4","","3.9","","6.7","","11.3","","0.0","","5.6","","0.0","","5.6","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-24","1918","10","24","","10.0","","4.4","","7.2","","10.8","","0.0","","16.3","","0.0","","16.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-25","1918","10","25","","8.9","","3.3","","6.1","","11.9","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-26","1918","10","26","","8.3","","6.7","","7.5","","10.5","","0.0","","24.6","","0.0","","24.6","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-27","1918","10","27","","12.2","","7.8","","10.0","","8.0","","0.0","","42.2","","0.0","","42.2","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-28","1918","10","28","","10.0","","8.9","","9.5","","8.5","","0.0","","9.1","","0.0","","9.1","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-29","1918","10","29","","11.7","","8.3","","10.0","","8.0","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-30","1918","10","30","","11.1","","3.9","","7.5","","10.5","","0.0","","4.3","","0.0","","4.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-10-31","1918","10","31","","12.8","","5.6","","9.2","","8.8","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-01","1918","11","01","","12.2","","7.8","","10.0","","8.0","","0.0","","9.4","","0.0","","9.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-02","1918","11","02","","7.8","","4.4","","6.1","","11.9","","0.0","","5.3","","0.0","","5.3","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-03","1918","11","03","","10.0","","6.1","","8.1","","9.9","","0.0","","8.4","","0.0","","8.4","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-04","1918","11","04","","9.4","","6.7","","8.1","","9.9","","0.0","","11.2","","0.0","","11.2","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-05","1918","11","05","","9.4","","2.2","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-123.12","49.28","VANCOUVER PMO","1108465","1918-11-06","1918","11","06","","6.7","","2.2","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
